ID,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud,year,month,day
TRAIN_0141,56,Female,Married,90,40576.91,0,Changed,Own,Tuesday,Local,0,Witness,9,Broker,1,3779.66,3.0,Large,16604.05,black,7470.1168141044,0,2016,MAR,17
TRAIN_0142,48,Male,Not married,53,38986.11,1,Not changed,Own,Friday,Highway,0,Witness,21,Broker,0,5907.83,6.0,Medium,26612.53,red,13404.150534419201,0,2016,SEP,11
TRAIN_0143,44,Female,Married,83,38078.82,1,Changed,Own,Sunday,Local,2,No witness,50,Broker,1,3935.27,3.0,Large,31553.85,other,4542.89976483392,0,2016,FEB,8
TRAIN_0144,43,Male,Not married,77,37850.36,0,Changed,Rent,Tuesday,Parking Lot,0,No witness,3,Online,0,3413.29,4.0,Medium,11974.32,blue,38064.82464845625,0,2017,MAY,17
TRAIN_0145,49,Male,Not married,74,39209.54,1,Changed,Own,Tuesday,Local,0,No witness,33,Online,0,7815.42,11.0,Compact,14605.45,other,2718.674351570672,1,2017,APR,19
TRAIN_0146,26,Female,Not married,60,32602.03,0,Changed,Rent,Wednesday,Highway,2,No witness,6,Online,0,4310.3,4.0,Compact,37448.69,other,6788.0727497124,0,2017,FEB,10
TRAIN_0147,52,Male,Married,77,39826.33,1,Changed,Rent,Thursday,Highway,0,Witness,43,Broker,1,4599.91,8.0,Large,21685.56,blue,13716.34127026464,0,2017,JUN,30
TRAIN_0148,65,Male,Married,68,42102.1,1,Changed,Rent,Thursday,Local,1,No witness,48,Broker,0,3552.35,8.0,Large,26563.11,blue,6227.65944362328,0,2017,JUN,16
TRAIN_0149,54,Male,Not married,76,40201.23,1,Not changed,Rent,Thursday,Parking Lot,0,No witness,96,Phone,1,7702.71,2.0,Compact,33783.69,white,17512.13890063944,0,2016,JUN,25
TRAIN_0150,40,Female,Not married,77,37102.92,1,Not changed,Rent,Wednesday,Parking Lot,0,Witness,15,Online,1,6263.79,2.0,Large,19170.5,blue,6494.480955085521,0,2017,JUL,20
TRAIN_0151,45,Female,Married,80,38320.3,1,Changed,Own,Wednesday,Local,0,No witness,92,Phone,0,5864.3,4.0,Medium,40629.59,blue,15510.885902801278,0,2017,JUL,20
TRAIN_0152,56,Male,Married,71,40577.83,1,Not changed,Rent,Saturday,Parking Lot,0,No witness,42,Broker,1,5209.81,4.0,Medium,17745.18,silver,6130.4311184548005,0,2017,MAY,7
TRAIN_0153,34,Male,Not married,44,35415.59,1,Changed,Rent,Wednesday,Parking Lot,0,No witness,99,Phone,0,3971.47,10.0,Large,11543.68,other,7075.631230964799,0,2017,JUL,20
TRAIN_0154,41,Male,Married,59,37354.09,1,Not changed,Rent,Wednesday,Parking Lot,0,No witness,83,Phone,0,5054.75,5.0,Compact,33470.73,black,4869.03218603792,0,2017,MAR,2
TRAIN_0155,32,Male,Married,36,34801.04,1,Changed,Rent,Monday,Parking Lot,0,No witness,0,Broker,0,5109.24,3.0,Medium,61996.79,blue,12575.65072589048,1,2016,JAN,19
TRAIN_0156,60,Female,Married,91,41272.56,1,Changed,Own,Monday,Local,0,No witness,41,Broker,1,5831.71,7.0,Compact,17224.33,red,10512.07656861032,0,2016,APR,20
TRAIN_0157,58,Male,Married,82,40950.54,1,Changed,Own,Wednesday,Highway,2,No witness,1,Broker,0,4430.45,6.0,Compact,16717.68,blue,11926.9619846668,0,2017,FEB,10
TRAIN_0158,35,Male,Married,65,35726.52,1,Changed,Rent,Friday,Highway,0,Witness,96,Phone,1,4842.26,10.0,Compact,39334.52,blue,4660.19879211152,1,2017,SEP,30
TRAIN_0159,47,Female,Not married,75,38776.06,1,Changed,Own,Saturday,Local,0,No witness,16,Phone,0,2581.83,5.0,Compact,11746.73,gray,10706.784708495761,1,2017,JAN,30
TRAIN_0160,33,Male,Married,40,35091.65,0,Changed,Rent,Tuesday,Local,3,No witness,12,Broker,1,5625.5,6.0,Medium,13327.87,other,5398.186358204241,0,2016,MAR,3
TRAIN_0161,58,Female,Not married,81,40932.33,1,Changed,Rent,Friday,Parking Lot,0,No witness,50,Broker,1,6588.51,6.0,Large,23721.31,other,8046.1329093511995,0,2016,JUL,31
TRAIN_0162,28,Female,Married,81,33372.26,0,Changed,Rent,Wednesday,Local,0,Witness,0,Online,1,7996.59,5.0,Medium,22434.3,red,9485.06742398184,0,2016,APR,15
TRAIN_0163,42,Male,Not married,61,37581.64,0,Changed,Rent,Sunday,Parking Lot,2,No witness,51,Phone,1,11739.25,6.0,Compact,17259.32,silver,14083.71597707864,1,2016,MAY,24
TRAIN_0164,53,Male,Married,75,40023.02,0,Not changed,Rent,Friday,Local,0,No witness,18,Broker,0,9221.1,6.0,Compact,17578.27,other,10109.4451263232,0,2016,JUN,26
TRAIN_0165,50,Male,Not married,66,39425.27,0,Not changed,Own,Thursday,Parking Lot,0,No witness,99,Online,1,7261.67,5.0,Large,30514.97,white,5818.74855533472,0,2017,SEP,8
TRAIN_0166,43,Male,Married,66,37862.13,0,Changed,Own,Saturday,Local,2,Witness,68,Online,0,5851.95,5.0,Compact,22656.95,blue,10636.46692167424,0,2016,JAN,31
TRAIN_0167,37,Male,Married,87,36301.79,0,Not changed,Rent,Friday,Highway,0,Witness,11,Broker,1,3591.73,13.0,Medium,29638.08,red,4344.590999405496,0,2017,SEP,30
TRAIN_0168,56,Male,Married,88,40570.83,1,Changed,Rent,Sunday,Local,1,Witness,93,Phone,0,1425.01,4.0,Compact,37166.46,other,9698.31971570816,0,2016,JUL,12
TRAIN_0169,34,Female,Married,83,35407.58,1,Changed,Own,Wednesday,Highway,0,No witness,0,Broker,0,11013.6,4.0,Medium,44455.11,white,10409.92814916152,0,2016,FEB,11
TRAIN_0170,43,Female,Not married,92,37862.52,0,Changed,Rent,Friday,Local,0,No witness,23,Broker,0,4455.86,8.0,Medium,32132.24,red,17775.54064593608,1,2017,JUN,17
TRAIN_0171,61,Female,Married,70,41452.89,0,Not changed,Rent,Saturday,Parking Lot,0,No witness,54,Phone,1,5352.86,4.0,Medium,15710.88,other,2774.49968756588,1,2017,FEB,20
TRAIN_0172,45,Male,Married,80,38342.58,1,Not changed,Own,Sunday,Local,0,Witness,32,Broker,1,2734.95,8.0,Large,30369.72,blue,8692.92678813856,0,2017,JAN,10
TRAIN_0173,39,Female,Not married,90,36843.64,0,Not changed,Own,Sunday,Local,0,Witness,39,Broker,1,6165.94,3.0,Compact,8380.35,silver,10227.82459613704,0,2017,SEP,25
TRAIN_0174,66,Female,Married,58,42288.45,0,Not changed,Own,Wednesday,Local,0,No witness,100,Phone,1,2721.35,6.0,Medium,13821.75,red,8480.22146939728,0,2017,MAY,11
TRAIN_0175,45,Male,Married,49,38309.7,1,Not changed,Own,Monday,Highway,0,Witness,50,Phone,0,4327.35,4.0,Large,40510.01,red,6253.2795081943195,0,2016,JAN,26
TRAIN_0176,53,Male,Not married,89,40026.87,1,Not changed,Rent,Sunday,Local,1,No witness,92,Phone,1,3244.09,7.0,Large,31959.12,silver,5754.2310626054405,0,2017,AUG,21
TRAIN_0177,28,Female,Married,69,33375.81,0,Not changed,Own,Thursday,Highway,0,No witness,84,Online,1,5596.25,7.0,Large,17514.53,black,10320.53971719288,0,2017,NOV,24
TRAIN_0178,39,Female,Not married,76,36834.52,1,Changed,Rent,Saturday,Local,0,No witness,100,Broker,0,8642.1,5.0,Medium,31247.13,white,13931.539054366322,0,2017,MAR,5
TRAIN_0179,22,Male,Not married,84,30839.75,1,Changed,Rent,Sunday,Parking Lot,5,Witness,57,Online,1,6935.84,9.0,Medium,6659.29,black,10048.36024094904,0,2016,NOV,15
TRAIN_0180,56,Female,Not married,85,40554.63,0,Not changed,Own,Tuesday,Local,0,Witness,72,Phone,0,3261.71,4.0,Large,30190.43,red,8912.318497479999,0,2016,APR,28
TRAIN_0181,42,Female,Married,89,37599.19,0,Not changed,Rent,Thursday,Local,0,No witness,100,Phone,1,3587.37,7.0,Compact,26784.53,other,3081.442222450616,0,2017,JUL,7
TRAIN_0182,51,Male,Married,83,39634.92,1,Changed,Own,Wednesday,Parking Lot,0,No witness,37,Broker,0,3840.68,3.0,Compact,9334.27,blue,3505.1889361525923,0,2017,MAR,23
TRAIN_0183,49,Female,Married,84,39203.46,1,Changed,Own,Wednesday,Local,0,Witness,98,Broker,0,7024.66,4.0,Large,43800.09,gray,9441.08522043176,0,2017,APR,27
TRAIN_0184,53,Female,Married,69,40026.05,1,Not changed,Rent,Tuesday,Local,1,No witness,36,Broker,0,4750.45,7.0,Compact,27708.31,gray,13588.784132901279,1,2016,SEP,29
TRAIN_0185,54,Female,Married,58,40196.01,1,Not changed,Own,Saturday,Local,0,Witness,49,Broker,0,4925.15,7.0,Compact,20130.09,red,10683.31199381192,0,2017,AUG,6
TRAIN_0186,25,Male,Not married,82,32196.91,1,Changed,Rent,Saturday,Highway,0,No witness,82,Online,0,4521.93,5.0,Medium,10899.1,red,17323.73588006264,0,2017,JUL,16
TRAIN_0187,44,Male,Married,63,38080.85,0,Not changed,Rent,Tuesday,Local,0,No witness,63,Broker,0,2221.06,7.0,Compact,8531.74,red,19171.61385542336,0,2016,JUN,2
TRAIN_0188,43,Male,Married,53,37848.34,0,Changed,Own,Monday,Parking Lot,3,No witness,100,Phone,1,6669.41,9.0,Compact,10160.27,black,9053.74170641552,0,2017,NOV,7
TRAIN_0189,26,Male,Not married,81,32600.01,0,Changed,Rent,Tuesday,Local,0,No witness,61,Phone,0,6172.6,7.0,Large,10030.45,black,11592.61241779656,0,2017,APR,12
TRAIN_0190,35,Female,Married,65,35716.39,1,Changed,Own,Tuesday,Local,0,No witness,82,Broker,0,3079.02,5.0,Medium,15388.11,red,21905.49917612464,0,2017,OCT,4
TRAIN_0191,59,Female,Married,70,41130.82,1,Not changed,Own,Thursday,Highway,0,No witness,62,Broker,1,6881.56,2.0,Compact,16759.51,blue,5405.60006996864,0,2017,FEB,25
TRAIN_0192,53,Female,Married,73,40009.65,1,Not changed,Own,Friday,Highway,0,No witness,65,Phone,0,2031.74,4.0,Compact,12359.4,black,9394.44595205632,0,2017,SEP,23
TRAIN_0193,46,Male,Married,56,38568.44,1,Changed,Rent,Monday,Parking Lot,0,No witness,49,Broker,1,3268.02,5.0,Medium,20114.58,red,14726.438400466239,0,2017,JUL,18
TRAIN_0194,62,Female,Married,86,41623.94,1,Changed,Rent,Saturday,Local,1,No witness,2,Phone,1,6545.84,8.0,Large,42396.72,black,13552.095529954,0,2016,MAY,30
TRAIN_0195,54,Male,Married,96,40204.11,1,Changed,Own,Wednesday,Highway,2,No witness,34,Phone,1,1445.46,4.0,Medium,36112.23,gray,21474.73901974352,1,2017,DEC,14
TRAIN_0196,56,Female,Married,93,40592.01,1,Not changed,Own,Thursday,Parking Lot,0,No witness,24,Phone,1,4715.31,8.0,Compact,20959.89,red,13464.89769333384,0,2017,OCT,13
TRAIN_0197,30,Male,Not married,67,34099.96,1,Not changed,Rent,Monday,Highway,3,No witness,2,Online,1,9599.41,10.0,Large,31198.1,red,15643.91267476072,1,2017,SEP,26
TRAIN_0198,33,Female,Married,71,35077.32,1,Changed,Own,Sunday,Parking Lot,1,No witness,6,Broker,0,2180.37,3.0,Compact,24559.01,gray,6271.04804493072,0,2017,DEC,4
TRAIN_0199,24,Female,Married,94,31741.97,0,Not changed,Rent,Friday,Local,2,Witness,3,Online,1,2000.54,8.0,Compact,31981.64,white,4449.539396457503,0,2016,NOV,13
TRAIN_0200,52,Female,Married,85,39830.39,1,Changed,Own,Thursday,Parking Lot,0,No witness,93,Broker,0,5721.61,6.0,Compact,41496.98,red,13850.23825394016,0,2017,JUN,9
TRAIN_0201,37,Male,Married,49,36292.68,1,Changed,Rent,Wednesday,Local,0,Unknown,0,Broker,1,4584.52,4.0,Medium,24022.43,silver,11661.58011978152,0,2017,NOV,30
TRAIN_0202,45,Male,Married,88,38319.29,1,Not changed,Rent,Friday,Local,0,Witness,82,Broker,1,2926.25,8.0,Medium,26402.26,gray,10288.31711757472,0,2017,DEC,9
TRAIN_0203,43,Male,Married,95,37865.55,1,Changed,Rent,Wednesday,Local,0,No witness,15,Broker,1,4574.3,8.0,Medium,23481.26,other,3725.6776949405757,1,2017,FEB,17
TRAIN_0204,53,Female,Married,70,40023.02,1,Not changed,Own,Monday,Highway,0,No witness,17,Phone,0,6877.46,4.0,Compact,19986.15,blue,8748.70288717576,0,2016,MAR,23
TRAIN_0205,49,Female,Not married,84,39188.63,1,Not changed,Own,Saturday,Highway,0,No witness,91,Phone,0,2494.47,4.0,Large,4577.68,white,4824.169723708959,0,2016,MAY,9
TRAIN_0206,67,Male,Married,67,42434.29,1,Not changed,Own,Sunday,Local,1,No witness,11,Broker,0,2066.9,5.0,Medium,28933.2,white,8784.08355759104,0,2017,SEP,11
TRAIN_0207,30,Male,Married,45,34089.18,0,Changed,Rent,Sunday,Parking Lot,1,No witness,16,Online,1,7104.83,5.0,Medium,14510.55,silver,3694.8893686485435,0,2016,OCT,4
TRAIN_0208,36,Male,Married,15,36013.14,1,Changed,Own,Thursday,Local,0,Witness,79,Phone,0,6758.29,6.0,Large,17833.94,other,5243.91468413304,0,2017,AUG,18
TRAIN_0209,66,Female,Married,79,42261.87,1,Not changed,Own,Friday,Parking Lot,0,No witness,58,Broker,1,5534.24,6.0,Compact,17953.91,gray,8665.637695516161,0,2016,JUL,31
TRAIN_0210,61,Female,Married,67,41461.92,1,Not changed,Own,Sunday,Highway,0,No witness,80,Broker,1,2902.23,7.0,Large,20878.37,white,4916.260334763279,0,2016,JAN,4
TRAIN_0211,49,Female,Not married,96,39211.56,0,Not changed,Own,Friday,Parking Lot,0,No witness,0,Broker,1,6451.63,7.0,Medium,40138.54,white,6249.314705881519,0,2017,DEC,2
TRAIN_0212,56,Male,Married,86,40582.9,0,Changed,Own,Wednesday,Local,1,No witness,38,Broker,1,4436.51,3.0,Large,24463.74,white,12772.338690529761,0,2017,MAY,18
TRAIN_0213,57,Female,Not married,80,40764.24,1,Changed,Own,Monday,Local,0,Witness,12,Online,1,4944.33,3.0,Compact,9380.61,other,8113.868088474161,0,2016,NOV,23
TRAIN_0214,47,Female,Married,61,38756.25,1,Not changed,Rent,Thursday,Local,0,No witness,5,Broker,0,3443.66,5.0,Medium,14066.69,red,5336.2792965068,0,2016,FEB,19
TRAIN_0215,36,Male,Not married,56,36002.0,0,Not changed,Own,Wednesday,Local,0,No witness,50,Broker,1,4670.4,7.0,Large,29772.05,silver,4536.648387105441,1,2017,JUL,20
TRAIN_0216,48,Female,Married,83,39006.98,1,Not changed,Rent,Thursday,Highway,0,Witness,3,Online,0,9110.38,6.0,Large,16893.98,gray,9157.069483208,0,2017,JUL,28
TRAIN_0217,26,Male,Not married,70,32592.56,1,Changed,Own,Thursday,Local,3,No witness,42,Broker,1,4137.87,5.0,Medium,8227.49,blue,4914.25120343032,0,2016,JAN,22
TRAIN_0218,34,Male,Married,88,35397.36,1,Changed,Rent,Wednesday,Local,0,No witness,50,Phone,0,2859.23,8.0,Compact,15269.59,white,10856.732684655999,0,2017,JUN,1
TRAIN_0219,32,Male,Married,65,34773.48,0,Changed,Own,Thursday,Parking Lot,1,No witness,76,Broker,1,8970.24,6.0,Medium,42363.48,silver,4583.78347236016,1,2017,JAN,14
TRAIN_0220,45,Female,Married,82,38322.33,1,Not changed,Own,Friday,Local,0,No witness,99,Broker,1,4829.56,4.0,Medium,15110.65,white,6640.46123048008,0,2017,JUL,1
TRAIN_0221,48,Female,Married,87,38982.06,1,Not changed,Own,Sunday,Local,0,Witness,97,Broker,1,2960.77,6.0,Large,7964.12,blue,17216.051696840077,0,2016,OCT,25
TRAIN_0222,47,Male,Married,68,38773.47,1,Not changed,Rent,Sunday,Highway,0,No witness,14,Broker,0,4053.98,7.0,Compact,13519.49,blue,2295.931989439752,0,2016,JAN,11
TRAIN_0223,49,Female,Married,73,39191.31,1,Changed,Own,Sunday,Parking Lot,0,No witness,83,Broker,0,3238.92,3.0,Large,15700.54,gray,14638.51090668304,0,2017,OCT,23
TRAIN_0224,50,Male,Married,87,39418.18,1,Changed,Own,Friday,Local,3,Witness,1,Broker,1,7713.62,7.0,Large,19689.56,other,17883.695580544,1,2017,MAY,20
TRAIN_0225,52,Female,Married,79,39841.53,1,Not changed,Own,Tuesday,Local,0,Witness,67,Broker,1,6916.62,5.0,Large,11814.73,blue,4672.05871698608,0,2017,APR,5
TRAIN_0226,34,Female,Not married,94,35411.54,1,Changed,Own,Tuesday,Local,1,No witness,12,Broker,1,5518.08,10.0,Compact,21013.91,red,10305.47398549912,0,2017,DEC,6
TRAIN_0227,58,Female,Married,88,40943.45,1,Not changed,Rent,Friday,Local,0,No witness,51,Broker,0,5198.96,6.0,Medium,29387.74,other,13461.277444040159,1,2017,APR,1
TRAIN_0228,51,Male,Married,75,39615.95,0,Changed,Rent,Saturday,Parking Lot,2,No witness,16,Broker,1,7934.96,6.0,Compact,11015.65,silver,11528.86827674768,0,2016,DEC,12
TRAIN_0229,34,Female,Not married,63,35407.49,1,Not changed,Rent,Friday,Local,1,Witness,93,Phone,1,7426.22,9.0,Compact,36142.8,blue,6285.697406384001,0,2017,MAR,18
TRAIN_0230,53,Male,Married,82,40008.84,1,Changed,Own,Monday,Highway,0,Witness,0,Phone,0,3710.01,8.0,Medium,10010.03,red,9536.85339666488,0,2016,AUG,31
TRAIN_0231,44,Female,Married,82,38086.92,1,Not changed,Own,Sunday,Highway,2,No witness,50,Online,1,6430.99,5.0,Medium,19161.72,silver,3667.047743817552,0,2016,FEB,8
TRAIN_0232,46,Female,Married,80,38552.72,0,Not changed,Own,Saturday,Parking Lot,0,No witness,82,Phone,1,2586.38,4.0,Large,30720.6,other,7708.4741484372,0,2016,JAN,24
TRAIN_0233,50,Male,Not married,93,39409.06,0,Changed,Own,Sunday,Parking Lot,0,No witness,59,Online,0,6072.26,4.0,Compact,20820.02,blue,26493.235671013357,1,2017,JUN,12
TRAIN_0234,53,Female,Not married,81,39999.52,0,Not changed,Own,Wednesday,Local,0,No witness,44,Broker,1,4836.73,7.0,Medium,28331.04,gray,30844.799076629755,0,2017,APR,20
TRAIN_0235,58,Male,Married,85,40944.47,1,Not changed,Own,Sunday,Local,1,Witness,43,Broker,1,11179.83,7.0,Compact,15475.58,silver,6242.54772559072,0,2017,JAN,3
TRAIN_0236,34,Female,Married,94,35413.56,1,Changed,Rent,Monday,Parking Lot,1,No witness,50,Broker,1,2967.53,7.0,Medium,31618.08,silver,6746.5347901571995,0,2017,OCT,31
TRAIN_0237,60,Female,Married,76,41271.55,1,Not changed,Own,Friday,Highway,1,No witness,73,Online,0,8145.7,7.0,Large,18414.73,white,4327.074160416303,0,2016,JAN,23
TRAIN_0238,46,Female,Married,90,38540.57,1,Changed,Rent,Monday,Highway,0,No witness,72,Broker,1,10053.28,5.0,Compact,22522.49,black,12168.6156174228,0,2016,DEC,28
TRAIN_0239,37,Female,Married,82,36291.66,0,Changed,Rent,Sunday,Local,0,No witness,99,Broker,0,4849.65,5.0,Compact,7126.38,black,4945.47775130384,1,2017,SEP,11
TRAIN_0240,26,Female,Married,63,32606.08,1,Changed,Rent,Sunday,Local,1,Witness,42,Online,1,4431.87,5.0,Medium,40021.4,black,15537.363709844321,0,2017,NOV,6
TRAIN_0241,41,Male,Married,79,37351.78,0,Changed,Own,Wednesday,Parking Lot,0,No witness,84,Broker,1,6602.25,6.0,Medium,37572.42,black,27047.10962288504,0,2016,JUN,10
TRAIN_0242,38,Male,Married,93,36568.02,1,Not changed,Rent,Thursday,Local,0,Witness,86,Phone,0,2426.26,7.0,Compact,28429.61,other,7434.872357366719,0,2016,SEP,10
TRAIN_0243,47,Female,Not married,12,38779.1,1,Changed,Rent,Friday,Parking Lot,0,No witness,7,Phone,0,7660.3,5.0,Medium,26544.14,silver,5300.842076776879,1,2017,JUL,1
TRAIN_0244,39,Female,Married,79,36834.34,0,Changed,Own,Monday,Local,0,Witness,17,Broker,1,2136.36,6.0,Compact,16192.34,gray,6676.00244978376,0,2016,SEP,14
TRAIN_0245,42,Female,Married,79,37587.71,1,Changed,Own,Friday,Local,0,No witness,32,Phone,0,5578.67,7.0,Large,26767.13,blue,6889.56558810768,0,2016,NOV,6
TRAIN_0246,42,Male,Married,89,37598.17,1,Changed,Own,Friday,Parking Lot,0,Witness,25,Broker,1,2841.01,5.0,Medium,43068.29,white,8293.151773432639,0,2017,AUG,5
TRAIN_0247,48,Male,Married,29,38992.19,1,Changed,Own,Saturday,Highway,2,Witness,26,Broker,0,5375.0,6.0,Medium,11234.45,gray,9596.357146509521,0,2016,OCT,17
TRAIN_0248,38,Male,Married,80,36568.02,1,Changed,Own,Monday,Local,0,Witness,3,Phone,1,4699.16,6.0,Large,25714.13,blue,6902.29728051888,0,2016,MAR,16
TRAIN_0249,31,Male,Married,59,34442.58,1,Not changed,Own,Saturday,Local,2,No witness,71,Broker,1,6629.35,4.0,Large,23042.35,red,5640.28614858736,0,2016,FEB,14
TRAIN_0250,42,Female,Not married,62,37636.66,1,Not changed,Own,Monday,Local,0,Witness,5,Phone,0,5310.62,5.0,Compact,6699.79,gray,8749.926156760961,1,2017,JAN,25
TRAIN_0251,65,Male,Married,57,42108.17,0,Changed,Rent,Tuesday,Local,0,No witness,75,Phone,0,4845.48,4.0,Large,27730.0,black,1483.693138864592,0,2017,MAY,24
TRAIN_0252,34,Male,Married,72,35422.68,1,Changed,Own,Sunday,Parking Lot,0,Witness,76,Broker,1,3721.64,5.0,Large,21130.5,other,12302.68363249784,0,2017,JUN,26
TRAIN_0253,58,Female,Married,93,40935.37,1,Changed,Own,Thursday,Local,1,No witness,22,Online,0,4496.25,8.0,Compact,20143.9,gray,11912.45752317792,0,2016,JUL,23
TRAIN_0254,36,Female,Not married,37,36006.03,1,Not changed,Rent,Monday,Parking Lot,0,No witness,99,Broker,0,8845.82,6.0,Large,15834.7,other,8726.53545151072,0,2016,FEB,9
TRAIN_0255,43,Female,Married,72,37855.04,1,Changed,Rent,Friday,Parking Lot,0,No witness,29,Phone,0,5895.36,3.0,Compact,21510.07,other,24164.889321855124,0,2016,NOV,6
TRAIN_0256,47,Male,Married,87,38765.93,1,Changed,Own,Saturday,Parking Lot,0,Witness,82,Phone,1,4296.34,5.0,Medium,27089.6,black,8245.67514700968,0,2017,SEP,3
TRAIN_0257,26,Female,Married,72,32586.48,1,Not changed,Rent,Thursday,Local,0,No witness,62,Online,1,2562.63,9.0,Compact,13471.76,gray,15597.2578753952,0,2016,OCT,15
TRAIN_0258,35,Female,Married,86,35699.21,0,Changed,Rent,Monday,Local,0,No witness,1,Phone,1,2996.51,10.0,Large,22320.73,white,6785.7523771568,0,2016,APR,27
TRAIN_0259,42,Female,Married,28,37601.21,0,Not changed,Rent,Thursday,Highway,0,No witness,57,Phone,0,7627.34,9.0,Compact,11437.69,other,7837.878539220561,0,2017,SEP,1
TRAIN_0260,34,Female,Not married,79,35411.54,1,Changed,Own,Tuesday,Local,1,No witness,66,Online,1,5679.48,7.0,Medium,65583.03,gray,15948.65606045904,0,2017,MAR,29
TRAIN_0261,68,Male,Not married,72,42589.25,1,Changed,Own,Monday,Local,2,No witness,1,Broker,0,3276.96,12.0,Compact,11930.88,blue,14730.23301959656,0,2017,AUG,15
TRAIN_0262,47,Male,Married,54,38765.93,1,Changed,Own,Saturday,Parking Lot,0,No witness,85,Phone,1,4933.38,3.0,Medium,6882.28,other,14714.65789955088,0,2017,JUN,25
TRAIN_0263,26,Male,Married,83,32602.03,1,Not changed,Rent,Friday,Highway,2,Witness,51,Online,0,3860.64,4.0,Large,36098.3,blue,11286.716241638,0,2017,APR,22
TRAIN_0264,54,Female,Married,77,40209.17,0,Changed,Rent,Friday,Local,0,No witness,92,Broker,0,9726.5,4.0,Large,12627.1,gray,10067.006115331838,0,2017,APR,29
TRAIN_0265,38,Female,Not married,89,36569.04,1,Changed,Own,Friday,Local,0,No witness,18,Broker,0,2121.6,4.0,Medium,32061.96,other,4942.0650974608,0,2016,JUN,5
TRAIN_0266,67,Female,Married,71,42413.76,1,Not changed,Own,Saturday,Local,0,No witness,50,Broker,0,8556.61,10.0,Compact,21852.12,gray,2786.723412728896,0,2016,AUG,8
TRAIN_0267,39,Male,Married,79,36862.88,1,Changed,Own,Wednesday,Local,2,Witness,73,Online,1,5561.38,8.0,Compact,27989.03,black,8444.45803083688,0,2017,JUL,20
TRAIN_0268,45,Male,Not married,66,38335.01,1,Changed,Own,Sunday,Local,0,Witness,98,Broker,0,4298.06,3.0,Compact,33199.38,white,10511.7571899472,0,2016,JUN,7
TRAIN_0269,54,Female,Married,72,40224.36,0,Not changed,Own,Friday,Local,0,Witness,51,Phone,0,4924.68,8.0,Compact,11695.05,black,6132.9636359888,0,2017,SEP,23
TRAIN_0270,41,Male,Married,80,37374.35,0,Not changed,Own,Wednesday,Local,0,No witness,100,Broker,0,5586.94,8.0,Compact,15267.62,gray,11520.93333334424,0,2017,DEC,7
TRAIN_0271,53,Male,Not married,88,40041.05,0,Changed,Rent,Wednesday,Parking Lot,0,No witness,1,Broker,0,3950.04,4.0,Medium,18904.45,blue,11013.83912275448,0,2017,NOV,9
TRAIN_0272,40,Male,Not married,76,37098.86,0,Not changed,Own,Tuesday,Local,0,No witness,96,Phone,1,2566.05,6.0,Large,26052.41,blue,5533.074581013279,0,2017,JUL,26
TRAIN_0273,45,Female,Married,78,38311.72,1,Changed,Own,Wednesday,Local,1,No witness,45,Broker,1,5869.17,3.0,Compact,22951.04,silver,10767.090880732081,0,2016,JAN,7
TRAIN_0274,48,Male,Not married,43,39016.09,1,Not changed,Rent,Sunday,Local,0,No witness,79,Phone,0,7806.49,5.0,Large,5704.8,other,21262.28255971712,1,2017,DEC,25
TRAIN_0275,37,Male,Not married,84,36294.7,1,Changed,Own,Tuesday,Local,0,No witness,100,Broker,0,9866.8,4.0,Medium,24196.0,blue,7318.98245899632,0,2017,SEP,27
