ID,Age,Height,Weight,Position,PreferredFoot,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,Prospect
TRAIN_0042,19,191,87,CB,Right,Medium,Medium,5.6522,1.1842,2.0588,3.0303,5.7895,6.3934,2.5,2.0879,5.9091,4.8193,2.4138,4.3478,2.8736,2.1111,3.8095,4.8315,6.0241,6.7073,5.7895,4.2188,4.9333,2.1053,6.9863,6.6667,6.9014,1.7241,5.6471,6.3636,3.1915,2.7381,2.7907,4.9398,6.2921,6.2069,6.1905,1.1364,0.9091,1.0989,0.6742,1.0227,3.5616,3.8158,3.5526,3.5526,3.5526,3.8158,3.7333,3.9189,4.1096,3.9189,5.493,5.4286,5.493,5.8571,6.1111,5.8571,0.875,0
TRAIN_0043,19,180,72,LM,Left,High,High,6.6667,5.9211,6.1765,6.2121,5.5263,6.2295,6.5909,6.1538,4.5455,7.1084,6.3218,6.8478,7.0115,6.6667,6.5476,7.0787,6.988,7.439,8.0263,5.3125,8.2667,6.1842,6.7123,8.7654,4.9296,6.8966,6.7059,6.25,6.8085,7.0238,6.0465,6.747,6.4045,5.977,6.1905,1.3636,0.5682,0.8791,1.236,1.25,6.3014,6.9737,6.7105,6.7105,6.7105,6.9737,6.9333,7.027,6.9863,7.027,7.1831,6.7143,7.1831,7.0,6.1111,7.0,1.125,1
TRAIN_0044,20,195,74,CB,Left,Medium,High,5.7971,1.9737,2.9412,3.6364,6.9737,6.3934,2.7273,2.7473,7.3864,6.988,2.7586,4.5652,2.069,2.0,5.119,6.4045,5.6627,7.1951,3.4211,5.0,4.0,3.6842,7.1233,6.5432,6.4789,2.4138,6.3529,7.2727,2.4468,2.0238,3.0233,6.3855,6.7416,7.5862,7.2619,0.9091,0.7955,0.989,1.1236,0.9091,4.3836,4.3421,4.2105,4.2105,4.2105,4.3421,4.4,4.5946,5.0685,4.5946,6.4789,6.5714,6.4789,7.0,7.2222,7.0,1.0,1
TRAIN_0045,17,168,61,CAM,Right,High,Low,6.5217,5.6579,5.1471,5.6061,4.0789,3.4426,4.7727,6.1538,5.6818,6.6265,6.092,6.8478,4.3678,6.0,6.7857,6.4045,8.0723,6.3415,7.6316,3.9062,6.6667,4.8684,4.5205,4.1975,4.2254,6.8966,3.7647,4.2045,6.1702,6.4286,5.6977,5.0602,5.8427,4.023,4.0476,0.6818,0.9091,0.6593,0.4494,1.0227,5.8904,6.4474,6.3158,6.3158,6.3158,6.4474,6.5333,6.2162,6.0274,6.2162,5.3521,5.1429,5.3521,5.2857,4.5833,5.2857,0.75,1
TRAIN_0046,21,174,78,CM,Right,Medium,Medium,5.5072,2.2368,3.8235,3.9394,4.3421,4.7541,3.2955,3.5165,4.3182,6.2651,2.8736,5.6522,3.1034,2.5556,5.2381,5.3933,6.1446,6.3415,5.2632,3.75,6.2667,0.3947,5.6164,6.1728,4.7887,3.908,4.7059,5.4545,4.8936,5.4762,3.4884,3.1325,4.0449,5.8621,4.6429,0.3409,0.6818,1.3187,0.5618,0.6818,3.9726,5.0,4.7368,4.7368,4.7368,5.0,5.2,5.1351,5.3425,5.1351,5.3521,5.2857,5.3521,5.2857,4.8611,5.2857,0.625,0
TRAIN_0047,16,184,66,CAM,Right,Medium,Medium,5.0725,4.2105,3.3824,3.7879,2.6316,3.1148,4.7727,5.1648,5.1136,4.6988,4.2529,5.4348,4.9425,4.1111,4.1667,5.3933,6.0241,5.8537,5.5263,0.9375,4.2667,4.7368,6.1644,2.4691,3.9437,4.023,5.2941,3.1818,5.5319,5.119,5.0,4.3373,3.0337,3.6782,3.2143,0.7955,1.25,0.989,0.5618,0.7955,4.6575,5.0,4.7368,4.7368,4.7368,5.0,4.8,4.7297,4.1096,4.7297,3.8028,3.4286,3.8028,3.8571,3.6111,3.8571,0.5,1
TRAIN_0048,21,191,83,CB,Left,Low,High,2.8986,2.2368,2.2059,2.2727,6.4474,6.5574,1.5909,2.6374,7.2727,5.5422,3.1034,3.3696,1.954,2.0,5.3571,5.0562,3.3735,4.5122,3.1579,4.5312,4.2667,5.1316,6.8493,5.8025,6.9014,2.2989,7.2941,6.9318,3.7234,2.2619,3.0233,4.8193,6.8539,6.5517,6.6667,1.3636,0.9091,0.4396,0.4494,0.9091,3.9726,3.2895,3.6842,3.6842,3.6842,3.2895,3.6,3.5135,4.3836,3.5135,5.3521,6.0,5.3521,5.8571,6.6667,5.8571,0.875,0
TRAIN_0049,18,190,80,CAM,Left,Medium,Medium,5.942,3.8158,4.2647,4.0909,2.8947,4.5902,3.6364,4.5055,4.6591,6.1446,5.0575,5.4348,5.1724,4.4444,5.2381,5.5056,6.2651,6.9512,6.5789,2.8125,4.1333,4.3421,4.6575,3.9506,6.0563,4.1379,4.4706,2.3864,4.7872,6.1905,5.0,5.3012,3.2584,4.2529,5.0,1.3636,0.4545,0.4396,1.1236,0.5682,4.7945,5.1316,5.0,5.0,5.0,5.1316,5.3333,5.0,4.9315,5.0,4.3662,4.2857,4.3662,4.4286,4.0278,4.4286,0.75,1
TRAIN_0050,20,197,84,GK,Right,Medium,Medium,4.9275,5.5263,4.8529,5.1515,0.7895,4.918,0.2273,0.0,0.7955,2.1687,0.0,1.6304,0.4598,0.6667,2.0238,2.2472,0.6024,1.2195,0.3947,2.1875,0.5333,3.4211,1.6438,0.3704,3.5211,0.1149,1.1765,1.0227,0.3191,3.0952,0.6977,2.1687,0.4494,0.3448,0.4762,6.8182,6.3636,6.1538,6.5169,6.8182,0.411,0.6579,0.7895,0.7895,0.7895,0.6579,1.0667,0.6757,1.0959,0.6757,0.4225,0.5714,0.4225,0.2857,0.4167,0.2857,6.375,1
TRAIN_0051,21,176,74,CM,Right,Medium,Medium,5.3623,4.2105,5.1471,5.0,4.8684,4.2623,6.0227,4.2857,4.7727,6.3855,5.1724,6.087,6.092,4.2222,6.1905,6.2921,6.2651,5.9756,6.4474,3.9062,6.5333,5.7895,3.6986,6.4198,4.3662,5.0575,4.1176,5.6818,5.2128,5.8333,4.4186,5.0602,5.5056,5.5172,5.3571,1.4773,1.1364,1.2088,0.3371,0.5682,5.0685,5.7895,5.3947,5.3947,5.3947,5.7895,5.7333,5.8108,5.8904,5.8108,6.0563,5.7143,6.0563,6.0,5.1389,6.0,0.875,1
TRAIN_0052,19,193,80,CB,Right,Medium,High,6.2319,1.8421,0.7353,3.7879,6.4474,6.0656,2.3864,1.978,6.1364,2.6506,2.9885,4.5652,2.5287,2.4444,2.619,5.9551,6.747,6.9512,6.5789,4.375,4.4,3.9474,6.9863,5.679,6.9014,2.7586,5.2941,7.1591,2.9787,2.381,4.6512,5.6627,6.9663,6.5517,6.6667,0.6818,0.4545,0.6593,1.0112,0.5682,3.8356,3.9474,3.8158,3.8158,3.8158,3.9474,3.6,3.7838,3.6986,3.7838,5.6338,5.2857,5.6338,6.1429,6.3889,6.1429,0.75,0
TRAIN_0053,19,175,68,RB,Right,Medium,Medium,4.9275,2.7632,3.0882,3.4848,4.2105,4.2623,3.1818,3.6264,4.3182,5.4217,2.8736,4.8913,3.5632,3.4444,4.5238,5.0562,5.6627,5.8537,5.3947,3.2812,7.4667,4.0789,4.9315,6.0494,3.8028,2.9885,5.2941,4.5455,3.4043,4.0476,3.9535,4.0964,5.0562,4.9425,5.7143,0.5682,0.4545,0.4396,0.7865,0.6818,3.8356,4.3421,4.0789,4.0789,4.0789,4.3421,4.2667,4.3243,4.3836,4.3243,4.9296,4.7143,4.9296,5.1429,4.7222,5.1429,0.5,0
TRAIN_0054,21,188,74,LM,Left,Medium,Medium,5.7971,4.0789,5.5882,5.0,5.0,5.4098,6.0227,5.1648,3.8636,6.6265,4.1379,6.087,5.6322,5.8889,6.7857,6.4045,6.3855,6.4634,6.4474,4.8438,5.7333,3.6842,1.2329,7.6543,6.0563,4.023,4.0,5.4545,5.4255,6.5476,5.6977,5.4217,5.7303,5.8621,5.4762,1.4773,1.25,0.6593,1.236,0.9091,5.0685,6.0526,5.6579,5.6579,5.6579,6.0526,6.0,6.2162,6.1644,6.2162,6.338,6.1429,6.338,6.2857,5.2778,6.2857,1.25,0
TRAIN_0055,19,173,66,LM,Left,High,Medium,6.9565,4.6053,4.7059,5.9091,3.6842,5.082,5.4545,5.2747,3.9773,5.9036,4.8276,7.0652,5.5172,5.4444,5.5952,6.2921,7.7108,7.1951,8.1579,3.2812,8.8,4.4737,3.9726,6.4198,4.507,5.5172,6.9412,4.6591,5.5319,5.7143,5.2326,5.1807,3.7079,5.2874,4.2857,0.9091,0.7955,0.7692,0.4494,0.3409,5.2055,6.1842,5.7895,5.7895,5.7895,6.1842,6.0,6.0811,5.6164,6.0811,5.6338,5.1429,5.6338,5.4286,4.5833,5.4286,0.5,1
TRAIN_0056,19,185,67,ST,Right,High,Medium,5.942,6.0526,3.8235,4.3939,0.3947,4.0984,5.5682,6.8132,6.5909,5.3012,6.4368,5.8696,6.092,6.0,2.619,5.7303,6.6265,6.5854,5.6579,4.5312,4.8,5.5263,6.3014,5.5556,5.0704,6.2069,2.4706,1.25,6.1702,4.881,6.8605,3.8554,0.8989,0.8046,1.1905,0.9091,0.9091,1.0989,0.5618,0.3409,6.0274,5.9211,5.7895,5.7895,5.7895,5.9211,5.4667,5.5405,4.3836,5.5405,3.8028,2.5714,3.8028,3.4286,2.3611,3.4286,0.75,0
TRAIN_0057,21,185,74,LWB,Left,High,High,5.942,2.2368,3.6765,4.0909,5.3947,5.9016,5.4545,2.6374,5.1136,5.0602,2.5287,5.8696,4.2529,4.0,3.8095,5.5056,6.8675,6.4634,5.3947,4.2188,3.0667,2.7632,5.2055,8.3951,6.0563,3.6782,4.0,6.0227,4.6809,4.881,4.4186,4.9398,6.0674,5.977,5.9524,0.4545,1.1364,0.989,1.0112,1.0227,4.2466,5.0,4.6053,4.6053,4.6053,5.0,4.8,5.2703,4.9315,5.2703,6.1972,5.4286,6.1972,6.2857,5.5556,6.2857,0.875,0
TRAIN_0058,21,194,79,GK,Right,Medium,Medium,4.4928,5.2632,4.4118,5.303,2.6316,4.2623,0.9091,0.2198,0.9091,1.4458,0.6897,0.7609,0.4598,1.0,0.8333,0.7865,2.0482,3.0488,1.1842,1.875,0.9333,3.0263,1.6438,0.7407,4.9296,0.2299,0.9412,0.6818,0.6383,2.381,0.4651,2.6506,1.0112,0.8046,0.8333,6.4773,6.1364,5.8242,6.0674,6.9318,0.411,0.5263,0.5263,0.5263,0.5263,0.5263,0.5333,0.4054,0.411,0.4054,0.5634,0.2857,0.5634,0.5714,0.5556,0.5714,6.125,1
TRAIN_0059,17,171,60,CAM,Left,High,Medium,6.3768,4.4737,3.9706,4.697,2.6316,2.2951,4.0909,5.2747,3.75,5.4217,5.0575,5.5435,4.9425,5.1111,5.2381,5.8427,7.1084,6.8293,8.1579,2.3438,8.8,4.6053,4.6575,4.6914,1.6901,4.9425,4.2353,2.3864,4.7872,5.3571,5.0,4.8193,3.2584,4.2529,4.2857,0.6818,0.5682,1.2088,1.1236,0.5682,4.6575,5.3947,5.1316,5.1316,5.1316,5.3947,5.3333,5.1351,4.7945,5.1351,4.3662,3.8571,4.3662,4.4286,3.3333,4.4286,0.625,1
TRAIN_0060,20,188,77,CB,Left,Medium,Medium,5.3623,1.9737,5.8824,5.303,7.5,6.5574,6.1364,2.4176,7.2727,6.988,3.6782,6.1957,4.3678,3.0,7.9762,6.6292,6.2651,6.0976,6.0526,5.7812,6.0,4.4737,6.8493,6.6667,6.9014,2.069,5.8824,8.1818,3.0851,6.9048,3.4884,6.6265,7.5281,7.8161,7.8571,1.4773,1.0227,0.989,0.6742,1.3636,4.6575,5.3947,5.1316,5.1316,5.1316,5.3947,5.7333,5.9459,6.5753,5.9459,7.4648,7.5714,7.4648,7.7143,7.6389,7.7143,1.25,0
TRAIN_0061,21,177,68,ST,Right,Medium,Medium,6.3768,4.7368,2.6471,3.9394,0.9211,4.4262,3.4091,5.8242,5.1136,4.3373,4.3678,5.3261,3.7931,3.5556,3.4524,5.3933,6.8675,7.0732,5.5263,2.8125,7.2,3.8158,5.6164,5.4321,5.0704,5.1724,4.0,2.0455,5.3191,4.6429,5.9302,4.2169,1.7978,1.3793,1.6667,0.9091,1.0227,0.8791,1.1236,1.25,4.9315,5.1316,5.0,5.0,5.0,5.1316,4.9333,4.8649,4.1096,4.8649,3.5211,2.8571,3.5211,3.2857,2.6389,3.2857,0.875,0
TRAIN_0062,16,198,82,GK,Right,Medium,Medium,4.058,4.7368,4.5588,3.7879,3.0263,3.4426,1.0227,0.7692,1.1364,2.4096,0.8046,1.3043,1.0345,1.1111,2.7381,1.7978,3.1325,2.561,2.5,1.875,2.6667,3.1579,3.1507,1.358,3.8028,0.6897,1.4118,1.25,0.7447,3.8095,1.0465,3.7349,1.236,0.9195,0.7143,6.1364,5.6818,5.9341,5.5056,5.7955,0.8219,1.1842,1.1842,1.1842,1.1842,1.1842,1.4667,1.2162,1.3699,1.2162,0.9859,1.0,0.9859,0.8571,0.8333,0.8571,5.5,1
TRAIN_0063,18,175,68,CAM,Right,High,Medium,5.7971,5.5263,5.5882,6.3636,4.6053,3.1148,5.4545,5.9341,5.0,6.8675,5.1724,7.6087,6.092,5.3333,6.4286,7.0787,6.506,6.4634,7.2368,3.75,7.4667,5.7895,4.1096,6.5432,1.4085,6.3218,5.7647,5.3409,6.5957,6.7857,5.1163,6.0241,4.7191,5.6322,5.2381,0.6818,1.0227,0.4396,1.4607,1.4773,5.8904,6.7105,6.4474,6.4474,6.4474,6.7105,6.8,6.6216,6.5753,6.6216,6.0563,5.7143,6.0563,6.0,4.8611,6.0,1.125,1
TRAIN_0064,21,188,80,CB,Right,Low,Medium,3.913,3.4211,5.2941,4.8485,7.7632,7.377,5.1136,3.956,8.1818,7.4699,3.4483,6.087,5.1724,2.8889,7.0238,6.8539,3.9759,5.7317,3.6842,6.4062,3.6,5.0,5.3425,6.5432,7.8873,3.908,7.4118,7.7273,5.0,5.7143,2.907,7.1084,7.9775,7.931,7.5,1.3636,1.0227,0.5495,0.4494,0.5682,5.6164,5.5263,5.6579,5.6579,5.6579,5.5263,5.8667,5.9459,6.5753,5.9459,7.1831,7.7143,7.1831,7.4286,7.9167,7.4286,1.0,0
TRAIN_0065,19,196,87,ST,Right,High,Medium,3.7681,4.8684,1.4706,2.7273,1.1842,6.3934,2.1591,5.8242,6.25,3.9759,5.5172,4.2391,2.5287,2.1111,1.6667,5.3933,4.3373,5.2439,3.6842,2.9688,2.1333,5.0,6.3014,5.1852,8.0282,4.2529,4.9412,1.4773,5.6383,4.4048,6.6279,4.2169,1.9101,1.7241,1.9048,1.25,1.25,0.989,1.236,1.0227,5.0685,4.3421,4.6053,4.6053,4.6053,4.3421,4.2667,4.0541,3.5616,4.0541,2.9577,2.7143,2.9577,2.8571,3.0556,2.8571,1.0,0
TRAIN_0066,21,175,74,CAM,Right,Medium,Medium,6.2319,5.2632,5.7353,6.9697,2.8947,3.4426,5.4545,6.1538,4.2045,7.1084,5.7471,7.6087,6.8966,5.4444,6.6667,7.5281,7.3494,6.4634,8.9474,5.9375,8.4,3.9474,6.1644,6.6667,3.2394,6.2069,2.8235,5.1136,6.0638,6.9048,5.1163,6.0241,3.7079,2.6437,3.8095,1.0227,0.9091,1.2088,0.5618,0.7955,5.8904,6.9737,6.7105,6.7105,6.7105,6.9737,7.0667,6.8919,6.7123,6.8919,5.7746,5.2857,5.7746,5.4286,3.8889,5.4286,1.0,0
TRAIN_0067,20,177,72,CDM,Right,Medium,Medium,6.2319,4.0789,4.4118,5.4545,5.3947,5.9016,3.75,4.1758,4.5455,6.3855,4.1379,6.3043,4.5977,4.8889,5.7143,6.7416,7.1084,6.7073,7.5,4.8438,7.6,5.0,6.0274,6.6667,5.0704,5.4023,7.8824,6.1364,5.5319,5.5952,4.186,4.4578,5.9551,6.2069,5.9524,0.3409,1.1364,1.3187,0.4494,0.9091,5.2055,5.7895,5.6579,5.6579,5.6579,5.7895,6.0,5.8108,6.0274,5.8108,6.1972,6.2857,6.1972,6.2857,5.9722,6.2857,0.75,1
TRAIN_0068,19,176,69,ST,Right,Medium,Medium,8.2609,6.0526,4.5588,6.2121,1.7105,4.4262,6.4773,6.4835,5.5682,5.6627,5.6322,7.0652,6.3218,5.3333,3.4524,6.8539,8.7952,8.4146,8.2895,5.1562,6.9333,6.5789,6.0274,6.2963,4.6479,6.5517,3.5294,2.1591,6.9149,6.0714,5.3488,6.3855,2.809,2.2989,2.1429,0.6818,1.1364,0.6593,1.236,1.3636,6.5753,6.9737,6.7105,6.7105,6.7105,6.9737,6.5333,6.6216,5.4795,6.6216,5.0704,3.7143,5.0704,4.7143,3.3333,4.7143,1.125,0
TRAIN_0069,20,176,76,CAM,Right,Medium,Medium,4.3478,4.2105,4.7059,5.0,4.4737,3.9344,4.7727,4.6154,5.5682,6.2651,5.5172,5.9783,5.8621,5.3333,5.9524,6.5169,5.9036,4.7561,5.6579,5.0,6.6667,5.3947,4.7945,4.0741,4.3662,4.3678,5.2941,5.0,4.5745,5.5952,5.5814,6.1446,5.2809,4.8276,5.4762,0.6818,0.7955,0.7692,0.3371,0.5682,5.0685,5.3947,5.3947,5.3947,5.3947,5.3947,5.6,5.4054,5.4795,5.4054,5.3521,5.4286,5.3521,5.4286,5.1389,5.4286,0.625,1
TRAIN_0070,18,178,72,CAM,Left,High,Medium,5.7971,4.0789,3.8235,4.697,2.5,3.9344,3.9773,4.3956,3.9773,5.9036,4.4828,6.087,4.5977,3.5556,5.119,6.0674,6.747,6.2195,5.5263,2.5,6.9333,3.9474,7.2603,5.0617,4.3662,6.2069,3.6471,1.9318,4.5745,4.881,5.0,4.8193,3.7079,3.4483,4.881,1.1364,0.7955,0.7692,0.6742,1.0227,4.6575,5.2632,5.1316,5.1316,5.1316,5.2632,5.3333,5.1351,4.7945,5.1351,4.507,4.0,4.507,4.4286,3.6111,4.4286,0.75,1
TRAIN_0071,21,177,64,LB,Left,Medium,Medium,6.5217,3.6842,4.1176,4.2424,5.5263,4.2623,4.8864,4.5055,4.8864,5.9036,4.7126,5.5435,4.8276,3.6667,5.9524,5.8427,6.747,7.3171,5.7895,3.75,6.2667,4.4737,4.7945,5.0617,5.0704,3.7931,3.8824,5.9091,5.1064,4.6429,3.9535,5.1807,5.9551,6.3218,6.4286,0.4545,0.5682,1.4286,1.1236,1.25,4.9315,5.3947,5.1316,5.1316,5.1316,5.3947,5.2,5.4054,5.3425,5.4054,6.0563,5.7143,6.0563,6.1429,5.5556,6.1429,0.875,0
TRAIN_0072,20,187,78,CB,Left,Medium,Medium,6.2319,4.4737,2.2059,3.0303,4.7368,5.4098,2.2727,4.9451,5.6818,3.7349,4.7126,4.2391,4.1379,6.0,3.2143,5.0562,6.988,6.7073,6.9737,2.9688,3.3333,5.3947,3.9726,5.5556,6.7606,5.1724,4.3529,5.5682,4.3617,4.5238,5.814,3.9759,5.2809,5.1724,5.2381,0.4545,0.7955,0.7692,0.3371,1.1364,4.7945,4.4737,4.4737,4.4737,4.4737,4.4737,4.4,4.1892,4.1096,4.1892,4.7887,4.5714,4.7887,5.1429,5.1389,5.1429,0.625,1
TRAIN_0073,21,173,65,LM,Left,High,Low,8.6957,5.2632,4.5588,5.4545,1.3158,2.2951,5.7955,5.7143,3.2955,5.7831,4.1379,6.3043,6.6667,4.1111,5.119,6.4045,8.3133,9.3902,8.4211,3.5938,8.4,5.2632,3.4247,6.2963,2.1127,6.3218,1.8824,1.7045,5.8511,5.5952,5.4651,5.4217,2.3596,2.5287,1.7857,0.6818,0.9091,1.4286,0.4494,1.1364,5.4795,6.4474,6.0526,6.0526,6.0526,6.4474,6.1333,6.2162,5.2055,6.2162,4.6479,3.4286,4.6479,4.2857,2.3611,4.2857,0.75,0
TRAIN_0074,17,163,54,RB,Right,High,Medium,6.3768,1.5789,1.9118,3.9394,3.8158,1.4754,4.3182,2.5275,3.2955,3.7349,1.8391,5.2174,3.4483,2.6667,2.8571,4.8315,6.988,6.9512,8.2895,1.875,9.8667,1.7105,5.7534,4.8148,0.7042,2.6437,3.4118,4.6591,4.1489,2.8571,3.0233,3.253,4.382,4.9425,5.0,0.9091,0.4545,0.5495,0.6742,1.4773,3.0137,4.3421,3.6842,3.6842,3.6842,4.3421,3.8667,4.1892,3.4247,4.1892,4.7887,3.7143,4.7887,4.8571,3.75,4.8571,0.625,1
TRAIN_0075,19,162,49,RWB,Right,Medium,Medium,6.8116,3.9474,4.8529,6.2121,5.6579,3.7705,6.25,3.8462,4.6591,6.2651,4.9425,7.0652,5.2874,5.2222,5.5952,6.8539,8.1928,6.5854,9.2105,4.0625,10.0,4.4737,6.9863,6.4198,2.2535,6.092,6.2353,6.25,4.8936,4.881,4.4186,4.8193,5.618,6.7816,6.9048,0.9091,0.9091,0.989,1.3483,1.1364,4.9315,6.1842,5.6579,5.6579,5.6579,6.1842,6.0,6.0811,5.8904,6.0811,6.7606,6.0,6.7606,6.7143,5.8333,6.7143,1.0,0
TRAIN_0076,20,185,85,CM,Right,Medium,Medium,5.7971,4.7368,4.2647,4.3939,4.7368,6.3934,4.2045,5.4945,4.8864,6.0241,4.023,5.8696,3.2184,2.8889,5.8333,6.0674,6.3855,6.5854,4.7368,4.2188,4.8,4.8684,6.4384,6.6667,7.0423,5.7471,5.1765,5.7955,5.6383,6.0714,3.6047,4.9398,5.1685,5.6322,4.7619,1.4773,0.6818,0.5495,1.236,0.6818,5.4795,5.6579,5.6579,5.6579,5.6579,5.6579,5.7333,5.6757,5.8904,5.6757,5.7746,5.7143,5.7746,5.7143,5.5556,5.7143,1.0,0
TRAIN_0077,21,181,81,ST,Right,High,Medium,6.2319,6.7105,2.7941,5.7576,1.1842,5.4098,2.7273,7.033,5.9091,5.4217,6.6667,7.0652,4.4828,4.0,2.619,6.9663,6.8675,6.8293,5.3947,5.4688,5.6,7.1053,5.6164,5.9259,6.9014,7.0115,3.1765,1.7045,7.0213,4.4048,7.2093,6.2651,3.3708,0.6897,0.7143,0.3409,1.3636,1.2088,0.5618,0.5682,6.7123,6.3158,6.5789,6.5789,6.5789,6.3158,6.1333,5.8108,4.9315,5.8108,3.8028,3.2857,3.8028,3.5714,3.0556,3.5714,0.875,0
TRAIN_0078,21,177,73,CDM,Right,Medium,Medium,4.3478,3.8158,3.6765,3.9394,4.8684,4.2623,3.6364,4.9451,4.6591,6.0241,3.1034,5.3261,2.9885,3.5556,5.3571,5.5056,5.7831,4.7561,5.3947,3.75,6.9333,3.2895,5.7534,5.8025,4.3662,4.5977,4.7059,5.7955,5.0,4.881,3.8372,3.7349,5.5056,5.5172,5.3571,1.4773,1.4773,0.4396,0.5618,1.3636,4.5205,5.0,4.8684,4.8684,4.8684,5.0,5.0667,5.0,5.2055,5.0,5.3521,5.4286,5.3521,5.4286,5.1389,5.4286,1.125,0
TRAIN_0079,19,189,74,CB,Right,Medium,Medium,3.6232,1.7105,1.4706,1.8182,5.6579,5.7377,2.5,2.6374,5.6818,4.2169,2.5287,3.3696,2.5287,2.7778,3.2143,3.9326,4.5783,4.7561,4.2105,2.8125,4.1333,2.8947,6.5753,5.679,5.6338,1.954,6.8235,6.0227,2.4468,2.2619,5.3488,4.2169,6.0674,6.4368,6.4286,0.9091,1.25,1.3187,1.4607,0.6818,3.0137,3.0263,2.8947,2.8947,2.8947,3.0263,2.9333,3.1081,3.2877,3.1081,4.9296,4.8571,4.9296,5.2857,5.8333,5.2857,1.0,1
TRAIN_0080,19,175,65,CDM,Right,Medium,High,5.0725,3.5526,4.8529,4.5455,5.5263,4.2623,5.0,3.4066,6.4773,6.6265,5.4023,5.8696,4.5977,4.2222,6.9048,6.2921,5.6627,6.0976,5.0,3.9062,7.7333,5.6579,4.6575,6.0494,3.2394,4.3678,6.4706,6.0227,5.4255,5.0,4.8837,3.7349,6.0674,5.8621,5.8333,0.6818,0.7955,0.6593,0.5618,0.4545,4.9315,5.3947,5.2632,5.2632,5.2632,5.3947,5.4667,5.5405,5.7534,5.5405,6.0563,6.0,6.0563,6.1429,5.6944,6.1429,0.625,0
TRAIN_0081,20,183,74,ST,Right,High,Low,6.6667,4.7368,2.9412,3.7879,1.3158,2.9508,4.8864,5.1648,4.2045,4.2169,5.8621,5.8696,4.9425,3.2222,3.5714,4.8315,7.1084,7.1951,5.0,1.25,5.7333,5.9211,2.7397,4.6914,4.0845,4.7126,2.2353,2.6136,5.7447,4.6429,4.8837,3.7349,1.9101,1.954,2.8571,0.9091,0.5682,1.0989,0.8989,1.0227,4.9315,5.1316,4.8684,4.8684,4.8684,5.1316,4.6667,4.8649,3.9726,4.8649,3.8028,2.7143,3.8028,3.5714,2.5,3.5714,0.625,1
TRAIN_0082,21,174,70,LM,Left,High,High,7.1014,4.4737,6.0294,5.7576,5.7895,3.7705,7.2727,5.2747,4.3182,7.1084,3.6782,6.7391,6.5517,7.1111,6.4286,7.191,7.7108,7.439,7.5,5.625,4.6667,4.7368,3.5616,7.284,3.662,4.9425,2.9412,7.0455,6.1702,5.9524,4.3023,4.3373,6.8539,5.8621,5.8333,0.7955,1.0227,0.8791,0.5618,0.5682,5.6164,6.7105,6.3158,6.3158,6.3158,6.7105,6.5333,6.8919,6.5753,6.8919,7.3239,6.4286,7.3239,7.1429,5.6944,7.1429,0.875,0
TRAIN_0083,21,179,78,CDM,Right,Medium,Medium,4.6377,3.2895,4.1176,4.697,5.1316,6.0656,3.9773,2.967,4.2045,5.7831,3.4483,5.8696,5.7471,5.6667,5.5952,5.9551,5.3012,5.7317,6.3158,4.2188,5.8667,5.0,5.6164,5.8025,6.338,5.1724,6.9412,5.6818,5.9574,5.0,4.0698,5.1807,6.4045,5.5172,5.2381,1.0227,1.25,0.7692,1.1236,1.0227,4.6575,5.1316,5.1316,5.1316,5.1316,5.1316,5.3333,5.1351,5.4795,5.1351,5.6338,5.7143,5.6338,5.5714,5.6944,5.5714,1.125,0
TRAIN_0084,17,183,77,CDM,Right,Medium,Medium,5.0725,1.4474,3.8235,4.0909,4.7368,3.9344,3.6364,1.8681,4.2045,6.2651,2.5287,5.2174,3.6782,2.6667,5.8333,6.1798,6.1446,5.7317,5.2632,2.8125,5.3333,3.4211,4.7945,5.1852,4.0845,2.4138,4.7059,5.5682,4.1489,4.7619,2.2093,4.4578,5.2809,5.4023,5.3571,0.3409,1.0227,0.5495,1.1236,1.3636,3.6986,4.6053,4.3421,4.3421,4.3421,4.6053,4.8,4.7297,5.0685,4.7297,5.3521,5.4286,5.3521,5.4286,5.0,5.4286,0.75,1
TRAIN_0085,19,186,65,LM,Left,High,Medium,6.087,4.8684,5.4412,5.6061,5.3947,5.082,6.7045,5.1648,5.3409,6.506,4.4828,6.7391,6.7816,4.5556,5.7143,6.4045,6.3855,7.0732,7.5,5.0,6.1333,6.4474,3.5616,6.7901,5.0704,5.2874,5.1765,6.0227,6.5957,6.1905,4.3023,6.2651,5.8427,6.092,5.4762,0.4545,0.5682,0.989,0.6742,1.3636,5.8904,6.4474,6.1842,6.1842,6.1842,6.4474,6.2667,6.4865,6.1644,6.4865,6.6197,6.0,6.6197,6.5714,5.6944,6.5714,0.875,1
